LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Thu May 28 16:51:23 +0800 2026
 450 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 3 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.609499 28.610500  xlo xhi
 -0.600500 28.599501  ylo yhi
 -0.595500 28.604501  zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H
# 3  O

 Masses

 1 12.010700 # C
 2 1.007940 # H
 3 15.999400 # O

 Atoms # charge

260 3 0.000000 4.146000 27.216999 11.991000 # O
261 3 0.000000 24.378000 22.945999 8.063000 # O
262 3 0.000000 25.271000 23.624001 8.364000 # O
263 3 0.000000 7.953000 22.858999 12.008000 # O
264 3 0.000000 9.050000 22.492001 12.104000 # O
265 3 0.000000 19.424000 5.834000 21.655001 # O
266 3 0.000000 18.277000 5.829000 21.474001 # O
267 3 0.000000 15.285000 13.534000 22.506001 # O
268 3 0.000000 16.400999 13.476000 22.190001 # O
269 3 0.000000 17.450001 23.726999 19.163000 # O
270 3 0.000000 18.296000 23.098000 18.677000 # O
271 3 0.000000 13.692000 24.792999 16.125000 # O
272 3 0.000000 12.906000 23.983999 16.402000 # O
273 3 0.000000 4.520000 0.963000 9.509000 # O
274 3 0.000000 3.920000 1.265000 8.561000 # O
275 3 0.000000 26.934000 3.526000 5.269000 # O
276 3 0.000000 25.809000 3.806000 5.199000 # O
277 3 0.000000 6.838000 3.437000 15.263000 # O
278 3 0.000000 7.129000 4.406000 15.832000 # O
279 3 0.000000 20.764000 1.837000 15.868000 # O
280 3 0.000000 20.059000 2.063000 16.763000 # O
281 3 0.000000 14.821000 4.494000 5.060000 # O
282 3 0.000000 14.538000 3.556000 5.681000 # O
283 3 0.000000 15.880000 26.042999 1.740000 # O
284 3 0.000000 15.447000 26.341000 0.705000 # O
285 3 0.000000 9.726000 23.608000 2.988000 # O
286 3 0.000000 9.603000 22.834000 3.845000 # O
287 3 0.000000 27.546000 7.424000 8.545000 # O
288 3 0.000000 27.672001 7.698000 9.666000 # O
289 3 0.000000 0.016000 3.437000 12.558000 # O
290 3 0.000000 0.409000 3.407000 11.466000 # O
291 3 0.000000 1.354000 0.001000 11.072000 # O
292 3 0.000000 0.465000 0.710000 10.837000 # O
293 3 0.000000 5.472000 13.919000 24.752001 # O
294 3 0.000000 4.612000 13.142000 24.683001 # O
295 3 0.000000 7.335000 17.284000 1.767000 # O
296 3 0.000000 6.424000 17.971001 1.551000 # O
297 3 0.000000 4.004000 1.534000 2.505000 # O
298 3 0.000000 2.853000 1.614000 2.378000 # O
299 3 0.000000 6.772000 27.419001 12.231000 # O
300 3 0.000000 7.248000 27.677999 11.204000 # O
301 3 0.000000 18.572001 5.064000 27.599001 # O
302 3 0.000000 18.778000 6.044000 27.013000 # O
303 3 0.000000 10.336000 3.205000 21.827000 # O
304 3 0.000000 11.311000 3.526000 21.284000 # O
305 3 0.000000 1.438000 5.705000 27.607000 # O
306 3 0.000000 0.542000 6.331000 28.000000 # O
307 3 0.000000 22.617001 25.093000 13.037000 # O
308 3 0.000000 21.674000 24.534000 13.419000 # O
309 3 0.000000 6.036000 9.216000 16.882000 # O
310 3 0.000000 5.209000 8.426000 17.082001 # O
311 3 0.000000 16.789000 5.010000 0.357000 # O
312 3 0.000000 17.896999 4.988000 0.009000 # O
313 3 0.000000 2.739000 22.396999 26.120001 # O
314 3 0.000000 3.534000 23.233999 25.996000 # O
315 3 0.000000 3.479000 21.674000 23.104000 # O
316 3 0.000000 3.031000 22.740999 23.018999 # O
317 3 0.000000 4.795000 18.093000 15.981000 # O
318 3 0.000000 4.593000 17.892000 17.106001 # O
319 3 0.000000 14.046000 23.042999 10.609000 # O
320 3 0.000000 14.814000 22.969000 9.741000 # O
321 3 0.000000 12.134000 27.180000 6.410000 # O
322 3 0.000000 11.944000 26.042999 6.272000 # O
323 3 0.000000 27.330999 16.320999 5.480000 # O
324 3 0.000000 27.150999 15.235000 5.849000 # O
325 3 0.000000 4.461000 1.461000 18.207001 # O
326 3 0.000000 5.545000 1.716000 17.879000 # O
327 3 0.000000 24.566999 4.658000 14.849000 # O
328 3 0.000000 24.266001 5.027000 13.790000 # O
329 3 0.000000 14.280000 11.871000 3.521000 # O
330 3 0.000000 15.090000 12.665000 3.275000 # O
331 3 0.000000 27.332001 0.657000 10.131000 # O
332 3 0.000000 27.482000 1.808000 10.113000 # O
333 3 0.000000 27.084999 20.735001 25.339001 # O
334 3 0.000000 27.715000 21.695000 25.171000 # O
335 3 0.000000 6.215000 15.573000 6.491000 # O
336 3 0.000000 6.261000 15.068000 7.536000 # O
337 3 0.000000 12.027000 11.264000 15.229000 # O
338 3 0.000000 10.955000 10.871000 15.023000 # O
339 3 0.000000 14.891000 8.750000 5.888000 # O
340 3 0.000000 14.601000 7.922000 6.647000 # O
341 3 0.000000 21.681999 27.912001 13.509000 # O
342 3 0.000000 20.572001 27.999001 13.839000 # O
343 3 0.000000 26.448999 24.247000 1.941000 # O
344 3 0.000000 26.965000 23.223000 1.756000 # O
345 3 0.000000 24.798000 17.409000 8.251000 # O
346 3 0.000000 24.688999 16.855000 9.266000 # O
347 3 0.000000 5.485000 23.327000 12.512000 # O
348 3 0.000000 4.424000 23.281000 12.043000 # O
349 3 0.000000 2.900000 15.287000 11.804000 # O
350 3 0.000000 2.876000 14.209000 11.372000 # O
351 3 0.000000 2.811000 22.804001 5.704000 # O
352 3 0.000000 1.971000 22.323999 5.063000 # O
353 3 0.000000 10.100000 7.100000 1.667000 # O
354 3 0.000000 9.583000 6.288000 1.016000 # O
355 3 0.000000 27.381001 14.309000 25.174000 # O
356 3 0.000000 27.600000 14.048000 26.284000 # O
357 3 0.000000 6.919000 24.922001 11.058000 # O
358 3 0.000000 6.210000 25.315001 11.889000 # O
359 3 0.000000 9.644000 25.106001 20.410999 # O
360 3 0.000000 9.987000 24.254999 19.700001 # O
361 3 0.000000 25.367001 12.392000 24.789000 # O
362 3 0.000000 25.475000 11.294000 24.427000 # O
363 3 0.000000 20.135000 6.148000 1.597000 # O
364 3 0.000000 20.337999 6.291000 0.462000 # O
365 3 0.000000 27.719999 20.695999 5.032000 # O
366 3 0.000000 26.738001 20.841000 4.430000 # O
367 3 0.000000 22.681000 11.484000 4.753000 # O
368 3 0.000000 23.250999 11.070000 3.830000 # O
369 3 0.000000 23.437000 23.492001 11.631000 # O
370 3 0.000000 23.528999 24.292000 10.795000 # O
371 3 0.000000 8.518000 0.639000 19.893999 # O
372 3 0.000000 9.204000 0.009000 20.587000 # O
373 3 0.000000 6.294000 10.633000 7.491000 # O
374 3 0.000000 5.707000 9.657000 7.265000 # O
375 3 0.000000 14.343000 17.580999 4.473000 # O
376 3 0.000000 13.308000 18.105000 4.488000 # O
377 3 0.000000 24.902000 2.827000 27.224001 # O
378 3 0.000000 25.021000 3.970000 27.386999 # O
379 3 0.000000 10.641000 20.502001 18.672001 # O
380 3 0.000000 10.506000 21.655001 18.663000 # O
381 3 0.000000 1.298000 24.907000 12.883000 # O
382 3 0.000000 1.102000 23.777000 12.706000 # O
383 3 0.000000 4.405000 6.666000 21.723000 # O
384 3 0.000000 4.327000 5.535000 21.476000 # O
385 3 0.000000 21.952000 26.834000 10.358000 # O
